ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
2052490643,2052490643,0,0
2052490644,2052490644,0,0
2052490645,2052490645,0,0
2052490646,2052490646,0,0
2052490647,2052490647,0,0
2052490648,2052490648,0,0
2052490649,2052490649,0,0
2052490650,2052490650,0,0
2052490651,2052490651,0,0
2052490652,2052490652,0,0
2052490653,2052490653,0,0
2052490654,2052490654,0,0
2052490655,2052490655,0,0
2052490656,2052490656,0,0
2052490657,2052490657,0,0
2052490658,2052490658,0,0
2052490659,2052490659,0,0
2052490660,2052490660,0,0
2052490661,2052490661,0,0
2052490662,2052490662,0,0
2052490663,2052490663,0,0
2052490664,2052490664,0,0
2052490665,2052490665,0,0
2052490666,2052490666,0,0
2052490667,2052490667,0,0
2052490668,2052490668,0,0
2052490669,2052490669,0,0
2052490670,2052490670,0,0
2052490671,2052490671,0,0
2052490672,2052490672,0,0
2052490673,2052490673,0,0
2052490674,2052490674,0,0
2052490675,2052490675,0,0
2052490676,2052490676,0,0
2052490677,2052490677,0,0
2052490678,2052490678,0,0
2052490679,2052490679,0,0
2052490680,2052490680,0,0
2052490681,2052490681,0,0
2052490682,2052490682,0,0
2052490683,2052490683,0,0
2052490684,2052490684,0,0
2052490685,2052490685,0,0
2052490686,2052490686,0,0
2052490687,2052490687,0,0
2052490688,2052490688,0,0
2052490689,2052490689,0,0
2052490690,2052490690,0,0
2052490691,2052490691,0,0
2052490692,2052490692,0,0
2052490693,2052490693,0,0
2052490694,2052490694,0,0
2052490695,2052490695,0,0
2052490696,2052490696,0,0
2052490697,2052490697,0,0
2052490698,2052490698,0,0
2052490699,2052490699,0,0
2052490700,2052490700,0,0
2052490701,2052490701,0,0
2052490702,2052490702,0,0
2052490703,2052490703,0,0
2052490704,2052490704,0,0
2052490705,2052490705,0,0
2052490706,2052490706,0,0
2052490707,2052490707,0,0
2052490708,2052490708,0,0
2052490709,2052490709,0,0
2052490710,2052490710,0,0
2052490711,2052490711,0,0
2052490712,2052490712,0,0
2052490713,2052490713,0,0
2052490714,2052490714,0,0
2052490715,2052490715,0,0
2052490716,2052490716,0,0
2052490717,2052490717,0,0
2052490718,2052490718,0,0
2052490719,2052490719,0,0
2052490720,2052490720,0,0
2052490721,2052490721,0,0
2052490722,2052490722,0,0
2052490723,2052490723,0,0
2052490724,2052490724,0,0
2052490725,2052490725,0,0
2052490726,2052490726,0,0
2052490727,2052490727,0,0
2052490728,2052490728,0,0
2052490729,2052490729,0,0
2052490730,2052490730,0,0
2052490731,2052490731,0,0
2052490732,2052490732,0,0
2052490733,2052490733,0,0
2052490734,2052490734,0,0
2052490735,2052490735,0,0
2052490736,2052490736,0,0
2052490737,2052490737,0,0
2052490738,2052490738,0,0
2052490739,2052490739,0,0
2052490740,2052490740,0,0
2052490741,2052490741,0,0
2052490742,2052490742,0,0
2052490743,2052490743,0,0
2052490744,2052490744,0,0
2052490745,2052490745,0,0
2052490746,2052490746,0,0
2052490747,2052490747,0,0
2052490748,2052490748,0,0
2052490749,2052490749,0,0
2052490750,2052490750,0,0
2052490751,2052490751,0,0
2052490752,2052490752,0,0
2052490753,2052490753,0,0
2052490754,2052490754,0,0
2052490755,2052490755,0,0
2052490756,2052490756,0,0
2052490757,2052490757,0,0
2052490758,2052490758,0,0
2052490759,2052490759,0,0
2052490760,2052490760,0,0
2052490761,2052490761,0,0
2052490762,2052490762,0,0
2052490763,2052490763,0,0
2052490764,2052490764,0,0
2052490765,2052490765,0,0
2052490766,2052490766,0,0
2052490767,2052490767,0,0
2052490768,2052490768,0,0
2052490769,2052490769,0,0
2052490770,2052490770,0,0
2052490771,2052490771,0,0
2052490772,2052490772,0,0
2052490773,2052490773,0,0
2052490774,2052490774,0,0
2052490775,2052490775,0,0
2052490776,2052490776,0,0
2052490777,2052490777,0,0
2052490778,2052490778,0,0
2052490779,2052490779,0,0
2052490780,2052490780,0,0
2052490781,2052490781,0,0
2052490782,2052490782,0,0
2052490783,2052490783,0,0
2052490784,2052490784,0,0
2052490785,2052490785,0,0
2052490786,2052490786,0,0
2052490787,2052490787,0,0
2052490788,2052490788,0,0
2052490789,2052490789,0,0
2052490790,2052490790,0,0
2052490791,2052490791,0,0
2052490792,2052490792,0,0
2052490793,2052490793,0,0
2052490794,2052490794,0,0
2052490795,2052490795,0,0
2052490796,2052490796,0,0
2052490797,2052490797,0,0
2052490798,2052490798,0,0
2052490799,2052490799,0,0
2052490800,2052490800,0,0
